nfl_player_id,nfl_last_name,nfl_player_name,nfl_full_name,nfl_first_name,nfl_position,first_season,nfl_height,nfl_weight,nfl_forty,nfl_bench,nfl_vertical,nfl_broad_jump,nfl_cone,nfl_shuttle,epa_per_play_career,target_share_career,ppr_points_career,ppr_ppg_career,epa_per_play_year_1,target_share_year_1,ppr_points_year_1,ppr_ppg_year_1,epa_per_play_year_2,target_share_year_2,ppr_points_year_2,ppr_ppg_year_2,epa_per_play_first_2,target_share_first_2,ppr_points_first_2,ppr_ppg_first_2,epa_per_play_first_3,target_share_first_3,ppr_points_first_3,ppr_ppg_first_3,epa_per_play_first_4,target_share_first_4,ppr_points_first_4,ppr_ppg_first_4,top_5_finishes,top_12_finishes,top_24_finishes,top_36_finishes
00-0035703,Boykin,M.Boykin,Miles Boykin,Miles,WR,2019,6-4,220,4.42,12,43.5,140,6.77,4.07,0,0.008620689655172414,4.7,0.42500000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0035704,Lock,D.Lock,Drew Lock,Drew,QB,2019,6-4,228,4.69,NA,31,112,7.03,4.12,-0.653722791097846,0,29.119999999999997,7.279999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0035710,Jones,D.Jones,Daniel Jones,Daniel,QB,2019,6-5,221,4.81,NA,33.5,120,7,4.41,-60.455004205716946,0,56.96000000000001,9.493333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0035715,Gore,D.Gore,Derrick Gore,Derrick,RB,2019,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.3000000000000003,2.3000000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0035719,Samuel,D.Samuel,Deebo Samuel,Tyshun,WR,2019,5-11,214,4.48,15,39,122,7.03,4.14,-0.4431877873139456,0.19506726457399104,238.5,12.892857142857142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1
00-0035726,Johnson,J.Johnson,Jakob Johnson,Jakob,RB,2019,NA,NA,NA,NA,NA,NA,NA,NA,0,0.003968253968253968,2.2,1.2000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0035735,Ta'amu,NA,Jordan Ta'amu,Jordan,QB,2019,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0035760,Patrick,NA,Jacques Patrick,Jacques,RB,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035769,Washington,NA,Scotty Washington,Scotty,TE,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035771,Wilcox,M.Wilcox,Mitchell Wilcox,Mitchell,TE,2020,6-3,247,4.88,NA,31,112,7.37,4.43,0,0.02127659574468085,14.600000000000001,0.6222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02127659574468085,14.600000000000001,0.6222222222222222,NA,NA,NA,NA
00-0035782,Green,NA,Juwan Green,Juwan,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035787,Pinkney,NA,Jared Pinkney,Jared,TE,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035806,Hasty,NA,Jamycal Hasty,Jamycal,RB,2020,5-8,205,4.55,15,39,123,NA,4.03,0,0.00390625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00390625,0,0,NA,NA,NA,NA
00-0035823,Ellefson,NA,Ben Ellefson,Ben,TE,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035826,Hammond,NA,Josh Hammond,Josh,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035831,Robinson,NA,James Robinson,James,RB,2020,5-9,219,4.64,24,40,125,7.03,4.19,0,0.0018050541516245488,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0018050541516245488,1,0,NA,NA,NA,NA
00-0035844,Merritt,NA,Kirk Merritt,Kirk,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035860,Jones,T.Jones,Tony Jones,Tony,RB,2020,5-10,220,4.68,13,32.5,119,7.18,4.21,0,0.019569471624266144,32.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.019569471624266144,32.2,4.2,NA,NA,NA,NA
00-0035864,Hinton,NA,Kendall Hinton,Kendall,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035876,Baccellia,NA,Andre Baccellia,Andre,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035891,White,NA,Cody White,Cody,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035924,Ward,J.Ward,Jonathan Ward,Jonathan,RB,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.1,1.1,NA,NA,NA,NA
00-0035934,Jackson,T.Jackson,Trishton Jackson,Trishton,WR,2020,6-1,197,4.5,NA,36,117,NA,NA,0,0.007104795737122558,4.9,1.4500000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.007104795737122558,4.9,1.4500000000000002,NA,NA,NA,NA
00-0035935,Koski,NA,J.J. Koski,Jared,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035956,Ricci,G.Ricci,Giovanni Ricci,Giovanni,TE,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0.001937984496124031,1.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.001937984496124031,1.2,0.2,NA,NA,NA,NA
00-0035973,Taylor,P.Taylor,Patrick Taylor,Patrick,RB,2020,6-1,217,4.57,15,34,123,NA,4.34,0,0.03213610586011342,30,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03213610586011342,30,1.9,0,0,0,0
00-0035975,Bargas,NA,Jake Bargas,Jake,RB,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035976,Chisena,NA,Dan Chisena,Daniel,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0035993,Huntley,T.Huntley,Tyler Huntley,Tyler,QB,2020,NA,NA,NA,NA,NA,NA,NA,NA,8.474730194808217,0,11.78,2.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.474730194808217,0,11.78,2.945,NA,NA,NA,NA
00-0036005,Togiai,NA,Noah Togiai,Noah,TE,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036020,Ahmed,S.Ahmed,Salvon Ahmed,Salvon,RB,2020,5-11,197,4.62,NA,34.5,120,NA,NA,0,0.044061302681992334,42.9,3.842857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.044061302681992334,42.9,3.842857142857143,NA,NA,NA,NA
00-0036032,McKeon,S.McKeon,Sean McKeon,Sean,TE,2020,6-5,242,NA,18,NA,NA,NA,NA,0,0.0035398230088495575,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0035398230088495575,0,0,NA,NA,NA,NA
00-0036040,Johnson,J.Johnson,Juwan Johnson,Juwan,TE,2020,6-4,230,4.58,14,33,124,6.94,4.37,0,0.10108303249097472,90.8,4.733333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.10108303249097472,90.8,4.733333333333333,0,0,1,1
00-0036052,Sinnett,NA,Reid Sinnett,Reid,QB,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036059,Mabry,NA,Tyler Mabry,Tyler,TE,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036080,Winston,NA,Easop Winston,Easop,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036083,Bowers,NA,Nick Bowers,Nicholas,TE,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036096,Taylor,NA,J.J. Taylor,J.J.,RB,2020,5-5,185,4.61,19,34.5,118,7,4.15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036100,Zuber,NA,Isaiah Zuber,Isaiah,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036125,Moore,NA,Jaylon Moore,Jaylon,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036133,Proche,J.Proche,James Proche,James,WR,2020,5-11,201,NA,20,34.5,NA,7.27,4.4,0,0.0017482517482517483,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0017482517482517483,0,0,NA,NA,NA,NA
00-0036139,Dowdle,R.Dowdle,Rico Dowdle,Rico,RB,2020,5-11,213,4.54,NA,38,127,NA,NA,0,0.03185840707964602,78.5,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03185840707964602,78.5,4.3,0,0,0,0
00-0036145,Cager,L.Cager,Lawrence Cager,Lawrence,TE,2020,6-5,220,NA,NA,NA,NA,NA,NA,0,0.011037527593818985,13.6,3.1999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.011037527593818985,13.6,3.1999999999999997,NA,NA,NA,NA
00-0036158,Dobbins,J.Dobbins,J.K. Dobbins,Jkaylin,RB,2020,5-9,209,NA,23,NA,NA,NA,NA,0,0.006666666666666667,11.7,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.006666666666666667,11.7,9.7,NA,NA,NA,NA
00-0036165,Hodgins,I.Hodgins,Isaiah Hodgins,Isaiah,WR,2020,6-4,210,4.61,9,36.5,124,7.01,4.12,0,0.06622516556291391,53.4,2.723076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06622516556291391,53.4,2.723076923076923,0,0,0,0
00-0036173,Hudson,NA,Tommy Hudson,Tommy,TE,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036176,Kinsey,M.Kinsey,Mason Kinsey,Mason,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0022123893805309734,1.6,0.6000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0022123893805309734,1.6,0.6000000000000001,NA,NA,NA,NA
00-0036182,Westbrook-Ikhine,N.Westbrook-Ikhine,Nick Westbrook-Ikhine,Nicholas,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09955752212389381,85,4.384615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09955752212389381,85,4.384615384615385,0,0,0,0
00-0036183,Wilkerson,NA,Kristian Wilkerson,Kristian,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036187,Gilliam,R.Gilliam,Reggie Gilliam,Reggie,RB,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0.001968503937007874,1.3,0.30000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.001968503937007874,1.3,0.30000000000000004,NA,NA,NA,NA
00-0036194,Asiasi,NA,Devin Asiasi,Devin,TE,2020,6-3,257,4.73,16,30.5,115,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036196,Davis,G.Davis,Gabe Davis,Gabriel,WR,2020,6-2,216,4.54,14,35,124,7.08,4.59,0,0.15551181102362205,161.4,7.760000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.15551181102362205,161.4,7.760000000000001,0,0,0,0
00-0036197,Fromm,NA,Jake Fromm,William,QB,2020,6-2,219,5.01,NA,30,111,7.27,4.51,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036212,Tagovailoa,T.Tagovailoa,Tua Tagovailoa,Tua,QB,2020,6-0,217,NA,NA,NA,NA,NA,NA,122.31450513946506,0,264.74,16.54625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.31450513946506,0,264.74,16.54625,0,0,1,1
00-0036219,Callaway,NA,Marquez Callaway,Marquez,WR,2020,6-1,205,4.55,NA,38,126,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036223,Taylor,J.Taylor,Jonathan Taylor,Jonathan,RB,2020,5-10,226,4.39,17,36,123,7.01,4.24,0,0.040152963671128104,128.8,12.422222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.040152963671128104,128.8,12.422222222222222,NA,NA,NA,NA
00-0036225,Keene,NA,Dalton Keene,Dalton,TE,2020,6-4,253,4.71,21,34,125,7.07,4.19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036226,Eason,NA,Jacob Eason,Jacob,QB,2020,6-6,231,4.89,NA,27.5,110,7.5,4.75,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036228,Patmon,NA,Dezmon Patmon,Dezmon,WR,2020,6-4,225,4.48,15,36,132,7.28,4.38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036232,Bryant,H.Bryant,Harrison Bryant,Harrison,TE,2020,6-5,243,4.73,13,32.5,110,7.41,4.37,0,0.03496503496503497,37.9,1.9153846153846155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03496503496503497,37.9,1.9153846153846155,0,0,0,0
00-0036233,Peoples-Jones,D.Peoples-Jones,Donovan Peoples-Jones,Donovan,WR,2020,6-2,212,4.48,NA,44.5,139,NA,NA,0,0.0423572744014733,24,1.1818181818181819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0423572744014733,24,1.1818181818181819,0,0,0,0
00-0036244,Parkinson,C.Parkinson,Colby Parkinson,Colby,TE,2020,6-7,252,4.77,18,32.5,109,7.15,4.46,0,0.05758157389635317,57.900000000000006,2.761538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.05758157389635317,57.900000000000006,2.761538461538462,0,0,0,0
00-0036247,Swain,NA,Freddie Swain,Freddie,WR,2020,6-0,197,4.46,16,36.5,124,7.05,4.26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036250,Davis,NA,Tyler Davis,Tyler,TE,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036251,Moss,Z.Moss,Zack Moss,Zaccheus,RB,2020,5-9,223,4.65,19,33,NA,NA,4.37,0,0.07074569789674952,166.6,10.738461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.07074569789674952,166.6,10.738461538461538,0,0,1,1
00-0036252,Pittman,M.Pittman,Michael Pittman,Michael,WR,2020,6-4,223,4.52,13,36.5,121,6.96,4.14,0,0.28680688336520077,242.8,9.253333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.28680688336520077,242.8,9.253333333333334,0,0,1,1
00-0036254,Johnson,C.Johnson,Collin Johnson,Collin,WR,2020,6-6,222,NA,17,NA,NA,NA,NA,0,0.0021691973969631237,2.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0021691973969631237,2.1,1.1,NA,NA,NA,NA
00-0036255,Mims,NA,Denzel Mims,Denzel,WR,2020,6-3,207,4.38,16,38.5,131,6.66,4.43,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036259,Jennings,J.Jennings,Jauan Jennings,Bennie,WR,2020,6-3,215,4.72,NA,29,119,NA,NA,0,0.07399103139013453,51.5,2.7083333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.07399103139013453,51.5,2.7083333333333335,0,0,0,0
00-0036261,Aiyuk,B.Aiyuk,Brandon Aiyuk,Brandon,WR,2020,6-0,205,4.5,11,40,128,NA,NA,0,0.226457399103139,243.70000000000002,11.446666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.226457399103139,243.70000000000002,11.446666666666667,0,1,1,1
00-0036264,Love,J.Love,Jordan Love,Jordan,QB,2020,6-4,224,4.74,NA,35.5,118,7.21,4.52,70.84377929766076,0,300.52,18.7825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.84377929766076,0,300.52,18.7825,1,1,1,1
00-0036265,Dillon,A.Dillon,AJ Dillon,Algiers,RB,2020,6-0,247,4.53,23,41,131,7.19,NA,0,0.052930056710775046,117.60000000000001,6.373333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.052930056710775046,117.60000000000001,6.373333333333334,0,0,0,0
00-0036268,Shenault,L.Shenault,Laviska Shenault,Laviska,WR,2020,6-1,227,4.58,17,NA,NA,NA,NA,0,0.01937984496124031,21.5,1.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01937984496124031,21.5,1.4375,NA,NA,NA,NA
00-0036269,Perine,L.Perine,La'Mical Perine,La'Mical,RB,2020,5-11,216,4.62,22,35,118,7.13,4.31,0,0.0017543859649122807,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0017543859649122807,0.1,0.1,NA,NA,NA,NA
00-0036271,Watkins,Q.Watkins,Quez Watkins,Terrance,WR,2020,6-0,185,4.35,NA,36.5,125,7.28,4.36,0,0.02032520325203252,11.9,1.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02032520325203252,11.9,1.225,NA,NA,NA,NA
00-0036275,Swift,D.Swift,D'Andre Swift,D'Andre,RB,2020,5-8,212,4.48,NA,35.5,121,NA,NA,0,0.09959349593495935,199.3,10.01875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09959349593495935,199.3,10.01875,0,0,0,1
00-0036278,Huntley,NA,Jason Huntley,Jason,RB,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036290,Kmet,C.Kmet,Cole Kmet,Cole,TE,2020,6-6,262,4.7,NA,37,123,7.44,4.41,0,0.18655097613882862,174,7.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.18655097613882862,174,7.428571428571429,0,1,1,1
00-0036297,Evans,D.Evans,Darrynton Evans,Darrynton,RB,2020,5-10,203,4.41,20,37,125,NA,NA,0,0.022988505747126436,30,3.8333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.022988505747126436,30,3.8333333333333335,NA,NA,NA,NA
00-0036308,Coulter,NA,Isaiah Coulter,Isaiah,WR,2020,6-2,198,4.45,NA,36,121,7.28,4.62,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036309,Mooney,D.Mooney,Darnell Mooney,Darnell,WR,2020,5-10,176,4.38,9,37,124,NA,NA,0,0.13232104121475055,78.9,3.4214285714285717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.13232104121475055,78.9,3.4214285714285717,0,0,0,0
00-0036312,Luton,NA,Jake Luton,Jake,QB,2020,6-6,224,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0036322,Jefferson,J.Jefferson,Justin Jefferson,Justin,WR,2020,6-1,202,4.43,NA,37.5,126,NA,NA,-0.39332577056484297,0.152753108348135,168.2,12.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39332577056484297,0.152753108348135,168.2,12.466666666666667,NA,NA,NA,NA
00-0036326,Claypool,C.Claypool,Chase Claypool,Chase,WR,2020,6-4,238,4.42,19,40.5,126,NA,NA,0,0.03639846743295019,20.4,2.2333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03639846743295019,20.4,2.2333333333333334,NA,NA,NA,NA
00-0036328,Gibson,A.Gibson,Antonio Gibson,Antonio,RB,2020,6-0,228,4.39,16,35,118,NA,NA,0,0.09598603839441536,120.8,5.053333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09598603839441536,120.8,5.053333333333333,0,0,0,0
00-0036331,Duvernay,D.Duvernay,Devin Duvernay,Devin,WR,2020,5-10,200,4.39,NA,35.5,123,7.13,4.2,0,0.02,7.3,0.5499999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,7.3,0.5499999999999999,NA,NA,NA,NA
00-0036332,Deguara,J.Deguara,Josiah Deguara,Josiah,TE,2020,6-2,242,4.72,25,35.5,115,7.15,4.35,0,0.015122873345935728,14.5,1.6250000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.015122873345935728,14.5,1.6250000000000002,NA,NA,NA,NA
00-0036336,McFarland,A.McFarland,Anthony McFarland,Anthony,RB,2020,5-8,208,4.44,NA,29.5,116,NA,NA,0,0.004310344827586207,3.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.004310344827586207,3.1,1.1,NA,NA,NA,NA
00-0036345,Osborn,K.Osborn,K.J. Osborn,K.J.,WR,2020,5-11,203,4.48,18,37.5,123,7,4.35,0,0.1261101243339254,117.1,5.078571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1261101243339254,117.1,5.078571428571429,0,0,0,0
