athlete_id,player_id,Name,Team,Conference,Eligibility,Year.Out.Of.HS,Recruit.Stars,Height,Weight,Pos
4597135,"Schyler Adair, Oklahoma State, RB",Schyler Adair,Oklahoma State,NA,2023,1,NA,69,180,RB
4597146,"Faysal Aden, Utah, RB",Faysal Aden,Utah,Pac-12,2023,2,NA,67,205,RB
4597148,"Patton Germann, Utah, WR",Patton Germann,Utah,NA,2023,1,NA,73,190,WR
4597496,"Andrew Landry, Boston College, QB",Andrew Landry,Boston College,NA,2023,2,NA,77,228,QB
4598036,"Jackson Kurth, Ball State, RB",Jackson Kurth,Ball State,NA,2023,2,NA,70,200,RB
4599321,"Nick Childs, Coastal Carolina, WR",Nick Childs,Coastal Carolina,NA,2023,2,NA,70,185,WR
4599323,"Nic Burroughs-Rogers, Coastal Carolina, TE",Nic Burroughs-Rogers,Coastal Carolina,NA,2023,2,NA,73,240,TE
4600044,"Skyler Bonneau, Texas, RB",Skyler Bonneau,Texas,NA,2023,2,NA,73,220,RB
4601873,"Tristen D'Angelo, Arizona, TE",Tristen D'Angelo,Arizona,NA,2023,2,NA,75,196,TE
4602203,"C.J. Guidry, Houston, WR",C.J. Guidry,Houston,NA,2024,1,NA,69,165,WR
4603352,"Gayflor Flomo, Kansas, RB",Gayflor Flomo,Kansas,Big 12,2023,2,NA,69,215,RB
4604252,"Kenyon Sholty, Akron, TE",Kenyon Sholty,Akron,Mid-American,2023,2,NA,76,255,TE
4604856,"Flaubert Akepeu, South Florida, TE",Flaubert Akepeu,South Florida,NA,2023,2,NA,77,245,TE
4605091,"Peyton Thompson, Oklahoma State, QB",Peyton Thompson,Oklahoma State,NA,2023,2,NA,73,206,QB
4608602,"Joseph Braasch, Wyoming, RB",Joseph Braasch,Wyoming,NA,2023,2,NA,73,205,RB
4608803,"Mason Fakahua, BYU, RB",Mason Fakahua,BYU,NA,2023,2,NA,75,217,RB
4608892,"Tre Harbison, Charlotte, RB",Tre Harbison,Charlotte,NA,2023,1,NA,71,215,RB
4609040,"Liam O'Mara, Buffalo, RB",Liam O'Mara,Buffalo,NA,2023,1,NA,73,180,RB
4609096,"Matthew Akuchie, Florida Atlantic, WR",Matthew Akuchie,Florida Atlantic,NA,2023,1,NA,75,195,WR
4609154,"Jackson Jarvis, Arkansas State, WR",Jackson Jarvis,Arkansas State,Sun Belt,2023,2,NA,75,180,WR
4609224,"Joel Lambiotte, Marshall, QB",Joel Lambiotte,Marshall,NA,2023,1,NA,74,192,QB
4609281,"Jacob Thoresen, Washington State, RB",Jacob Thoresen,Washington State,NA,2023,1,NA,69,195,RB
4609329,"Keenen Dunn, LSU, RB",Keenen Dunn,LSU,NA,2023,1,NA,71,183,RB
4609700,"Sam Elegreet, Georgia State, WR",Sam Elegreet,Georgia State,NA,2023,1,NA,73,175,WR
4609805,"Trey Walker, Indiana, TE",Trey Walker,Indiana,NA,2023,2,NA,77,245,TE
4612194,"Yanez Rogers, Florida Atlantic, WR",Yanez Rogers,Florida Atlantic,NA,2023,1,NA,74,180,WR
4612271,"Joey Yellen, Pittsburgh, QB",Joey Yellen,Pittsburgh,NA,2023,1,NA,75,215,QB
4612388,"Jordan Castleberry, Maryland, RB",Jordan Castleberry,Maryland,Big Ten,2023,1,NA,68,185,RB
4612401,"Kaelen Shankle, Kansas State, RB",Kaelen Shankle,Kansas State,NA,2023,1,NA,72,205,RB
4613041,"Evan Furtney, Eastern Michigan, TE",Evan Furtney,Eastern Michigan,NA,2023,2,NA,76,230,TE
4613044,"Jent Joseph, Eastern Michigan, WR",Jent Joseph,Eastern Michigan,NA,2023,2,NA,71,159,WR
4613047,"Kolton Malinczak, Eastern Michigan, WR",Kolton Malinczak,Eastern Michigan,NA,2023,1,NA,67,151,WR
4613065,"Zach Walling, Eastern Michigan, WR",Zach Walling,Eastern Michigan,NA,2023,2,NA,75,203,WR
4613102,"Alex Bowen, Georgia Southern, WR",Alex Bowen,Georgia Southern,NA,2023,2,NA,72,190,WR
4613159,"Malik Kelley, Oregon State, TE",Malik Kelley,Oregon State,NA,2023,2,NA,74,233,TE
4613198,"Larenzo McMillan, New Mexico State, RB",Larenzo McMillan,New Mexico State,NA,2023,2,NA,70,195,RB
4613215,"Jaylen Ball, Akron, RB",Jaylen Ball,Akron,NA,2023,2,NA,69,192,RB
4613221,"Whit Kane, Charlotte, WR",Whit Kane,Charlotte,NA,2023,2,NA,71,165,WR
4614176,"Joshua Forburger, Virginia Tech, QB",Joshua Forburger,Virginia Tech,NA,2023,2,NA,73,195,QB
4682486,"Hamp Fay, Michigan State, QB",Hamp Fay,Michigan State,NA,2024,1,NA,77,220,QB
4683064,"Demetric Hardin Jr., Middle Tennessee, WR",Demetric Hardin Jr.,Middle Tennessee,NA,2023,1,NA,74,172,WR
4683983,"Shawqui Itraish, Rice, QB",Shawqui Itraish,Rice,NA,2024,1,NA,75,190,QB
4684903,"Luke Moseley, Georgia Tech, WR",Luke Moseley,Georgia Tech,NA,2023,2,NA,74,175,WR
4684905,"Branden Anderson, Utah, TE",Branden Anderson,Utah,NA,2023,2,NA,77,242,TE
4684907,"Joe Heitman, Utah, WR",Joe Heitman,Utah,NA,2023,1,NA,73,182,WR
4684911,"Pierre Moudourou, Utah, WR",Pierre Moudourou,Utah,NA,2023,1,NA,73,209,WR
4684930,"Darius Salters, Oklahoma State, RB",Darius Salters,Oklahoma State,NA,2023,1,NA,68,178,RB
4684934,"CJ Tate, Oklahoma State, WR",CJ Tate,Oklahoma State,NA,2023,2,NA,72,190,WR
4684935,"Cale Fulsom, Oklahoma State, WR",Cale Fulsom,Oklahoma State,NA,2023,2,NA,74,195,WR
4684936,"Jack Perry, Cincinnati, QB",Jack Perry,Cincinnati,NA,2023,2,NA,72,200,QB
4684941,"Cedric Vincent, Florida State, WR",Cedric Vincent,Florida State,NA,2023,1,NA,73,202,WR
4684943,"Keoki Abasial, Florida State, RB",Keoki Abasial,Florida State,NA,2023,1,NA,67,170,RB
4684946,"Chris Barfield, Virginia, RB",Chris Barfield,Virginia,ACC,2023,2,NA,70,200,RB
4684953,"Sackett Wood Jr., Virginia, TE",Sackett Wood Jr.,Virginia,NA,2023,2,NA,75,235,TE
4685019,"Jeremiah Hines, TCU, RB",Jeremiah Hines,TCU,NA,2023,1,NA,69,205,RB
4685021,"Christian MacDonald, TCU, WR",Christian MacDonald,TCU,NA,2023,2,NA,73,198,WR
4685022,"Derek Certo, TCU, WR",Derek Certo,TCU,NA,2023,1,NA,72,183,WR
4685023,"Sterling Jackson, TCU, RB",Sterling Jackson,TCU,NA,2023,1,NA,70,165,RB
4685024,"Alijah Wood, TCU, RB",Alijah Wood,TCU,NA,2023,1,NA,66,158,RB
4685026,"Carvin Watson, TCU, WR",Carvin Watson,TCU,NA,2023,1,NA,74,195,WR
4685028,"Mitchell Hansen, TCU, TE",Mitchell Hansen,TCU,NA,2023,2,NA,76,240,TE
4685031,"Nick Busa, TCU, WR",Nick Busa,TCU,NA,2023,2,NA,70,169,WR
4685032,"Jake Goodman, TCU, WR",Jake Goodman,TCU,NA,2023,1,NA,70,160,WR
4685042,"Reed Rutkowski, Tulane, WR",Reed Rutkowski,Tulane,NA,2023,2,NA,72,175,WR
4685080,"Hanan Jones, Tulsa, WR",Hanan Jones,Tulsa,NA,2023,1,NA,68,177,WR
4685086,"JD Crowder, Tulsa, TE",JD Crowder,Tulsa,NA,2023,1,NA,76,233,TE
4685087,"Kamdyn Benjamin, Tulsa, WR",Kamdyn Benjamin,Tulsa,American Athletic,2023,2,NA,69,165,WR
4685094,"Keon Caudle Jr., NC State, RB",Keon Caudle Jr.,NC State,NA,2023,2,NA,71,213,RB
4685098,"Timothy Dawkins, NC State, TE",Timothy Dawkins,NC State,NA,2023,2,NA,78,250,TE
4685100,"Michael Fox, NC State, WR",Michael Fox,NC State,NA,2023,1,NA,71,185,WR
4685101,"Andrew Harvey, NC State, QB",Andrew Harvey,NC State,ACC,2023,3,NA,74,209,QB
4685103,"Yates Johnson, NC State, TE",Yates Johnson,NC State,NA,2023,2,NA,77,243,TE
4685106,"Dillon Mosley, NC State, WR",Dillon Mosley,NC State,NA,2023,2,NA,72,184,WR
4685138,"Matt Bobak, Illinois, RB",Matt Bobak,Illinois,NA,2023,2,NA,71,185,RB
4685147,"Sam Nechi, Texas A&M, RB",Sam Nechi,Texas A&M,NA,2023,1,NA,71,200,RB
4685149,"Connor Cook, Texas A&M, RB",Connor Cook,Texas A&M,NA,2023,2,NA,72,215,RB
4685166,"Jonah Chong, Nevada, QB",Jonah Chong,Nevada,NA,2023,2,NA,72,170,QB
4685177,"Aaron Smith, Nevada, WR",Aaron Smith,Nevada,NA,2023,2,NA,72,195,WR
4685178,"Jeremiah Gradowitz, Nevada, WR",Jeremiah Gradowitz,Nevada,NA,2023,2,NA,69,165,WR
4685182,"Kyle Peterson, Baylor, WR",Kyle Peterson,Baylor,NA,2023,1,NA,73,163,WR
4685190,"Matt Cavallaro, West Virginia, QB",Matt Cavallaro,West Virginia,NA,2023,2,NA,72,201,QB
4685202,"Beau Nelson, Stanford, QB",Beau Nelson,Stanford,NA,2023,2,NA,74,210,QB
4685203,"Caleb Robinson, Stanford, RB",Caleb Robinson,Stanford,Pac-12,2023,2,NA,71,189,RB
4685211,"Hillard Cozine, Kansas State, TE",Hillard Cozine,Kansas State,NA,2023,1,NA,76,259,TE
4685227,"David Martin-Robinson, Temple, TE",David Martin-Robinson,Temple,NA,2023,1,NA,76,245,TE
4685630,"John Stephen Jones, Arkansas, QB",John Stephen Jones,Arkansas,NA,2023,1,NA,71,197,QB
4685632,"Braden Bratcher, Arkansas, QB",Braden Bratcher,Arkansas,NA,2023,1,NA,71,172,QB
4685634,"John David White, Arkansas, WR",John David White,Arkansas,NA,2023,1,NA,71,171,WR
4685639,"Harper Cole, Arkansas, WR",Harper Cole,Arkansas,SEC,2023,2,NA,69,175,WR
4685741,"Jack Jackson, LSU, WR",Jack Jackson,LSU,NA,2023,1,NA,69,170,WR
4685742,"Nick Rocha, LSU, WR",Nick Rocha,LSU,NA,2023,1,NA,73,164,WR
4685743,"Ethan Laing, LSU, WR",Ethan Laing,LSU,NA,2023,2,NA,71,176,WR
4685747,"Charlie Drost, LSU, TE",Charlie Drost,LSU,NA,2023,2,NA,76,236,TE
4685753,"Nick Demas, LSU, RB",Nick Demas,LSU,SEC,2023,2,NA,71,202,RB
4685754,"Nick Storz, LSU, TE",Nick Storz,LSU,SEC,2023,2,NA,77,260,TE
4685760,"Kaustov Chakrabarti, Georgia, WR",Kaustov Chakrabarti,Georgia,NA,2023,1,NA,67,160,WR
4685761,"Davis Day, Georgia, TE",Davis Day,Georgia,NA,2023,1,NA,76,240,TE
4685763,"Michael Hagerty, Georgia, TE",Michael Hagerty,Georgia,NA,2023,2,NA,76,225,TE
4685764,"Braxton Hicks, Georgia, WR",Braxton Hicks,Georgia,NA,2023,2,NA,74,195,WR
4685766,"Kurt Knisely, Georgia, RB",Kurt Knisely,Georgia,NA,2023,2,NA,72,200,RB
4685767,"Kevin Murphy, Georgia, WR",Kevin Murphy,Georgia,NA,2023,1,NA,75,200,WR
4685770,"Connor Shaw, Georgia, WR",Connor Shaw,Georgia,NA,2023,1,NA,72,187,WR
4685775,"George Vining, Georgia, WR",George Vining,Georgia,NA,2023,2,NA,72,205,WR
4685835,"Marquis Brown, Texas State, RB",Marquis Brown,Texas State,NA,2023,2,NA,70,200,RB
4685840,"Arik Bennett, Texas State, WR",Arik Bennett,Texas State,NA,2023,1,NA,75,180,WR
4685859,"Trillion Coles, UCF, RB",Trillion Coles,UCF,NA,2023,1,NA,68,180,RB
4685860,"Kelley Joiner, South Florida, RB",Kelley Joiner,South Florida,NA,2023,1,NA,69,179,RB
4685943,"Brad Thiltgen, Coastal Carolina, QB",Brad Thiltgen,Coastal Carolina,NA,2023,1,NA,74,210,QB
4685949,"Wilt Gabe II, Coastal Carolina, TE",Wilt Gabe II,Coastal Carolina,NA,2023,2,NA,75,245,TE
4685953,"Tyler Marchese, Coastal Carolina, TE",Tyler Marchese,Coastal Carolina,NA,2023,1,NA,74,235,TE
4685957,"Taj Thomas, Coastal Carolina, WR",Taj Thomas,Coastal Carolina,NA,2023,1,NA,73,190,WR
4686012,"Payton Rogers, Ole Miss, TE",Payton Rogers,Ole Miss,NA,2023,2,NA,72,225,TE
4686098,"Will Blackston, Clemson, TE",Will Blackston,Clemson,NA,2023,2,NA,73,250,TE
4686106,"Nick Johnson, Arizona State, WR",Nick Johnson,Arizona State,NA,2023,1,NA,68,155,WR
4686136,"Marcus Rogers, Troy, WR",Marcus Rogers,Troy,NA,2023,1,NA,75,197,WR
4686145,"Bryce Childress, Troy, WR",Bryce Childress,Troy,NA,2023,1,NA,69,178,WR
4686165,"Matthew Peters, Navy, WR",Matthew Peters,Navy,NA,2023,2,NA,74,185,WR
4686169,"Jared Mead, Navy, WR",Jared Mead,Navy,NA,2023,1,NA,76,230,WR
4686171,"Camari Williams, Navy, WR",Camari Williams,Navy,NA,2023,2,NA,74,205,WR
4686172,"Vincent Terrell II, Navy, RB",Vincent Terrell II,Navy,American Athletic,2023,2,NA,68,170,RB
4686226,"Jesse Martineau, Washington, QB",Jesse Martineau,Washington,NA,2023,2,NA,73,205,QB
4686229,"Capassio Cherry, Washington, RB",Capassio Cherry,Washington,NA,2023,2,NA,68,195,RB
4686242,"Peter Hennigan, Appalachian State, TE",Peter Hennigan,Appalachian State,Sun Belt,2023,2,NA,72,210,TE
4686250,"Elliott Brown, Nebraska, WR",Elliott Brown,Nebraska,NA,2023,2,NA,73,180,WR
4686254,"Broc Douglass, Nebraska, WR",Broc Douglass,Nebraska,NA,2023,1,NA,72,160,WR
4686256,"Ty Hahn, Nebraska, WR",Ty Hahn,Nebraska,NA,2023,2,NA,74,195,WR
4686257,"Isaiah Harris, Nebraska, RB",Isaiah Harris,Nebraska,NA,2023,2,NA,69,190,RB
4686260,"Trevin Luben, Nebraska, RB",Trevin Luben,Nebraska,NA,2023,2,NA,72,195,RB
4686264,"Beau Psencik, Nebraska, RB",Beau Psencik,Nebraska,NA,2023,2,NA,72,190,RB
4686275,"Fabias Shipman, Toledo, RB",Fabias Shipman,Toledo,NA,2023,1,NA,68,200,RB
4686277,"Mike Williams, Toledo, WR",Mike Williams,Toledo,NA,2023,1,NA,69,175,WR
4686278,"AJ Harrison, Toledo, TE",AJ Harrison,Toledo,NA,2023,1,NA,74,250,TE
4686299,"Hudson Clark, Tennessee, WR",Hudson Clark,Tennessee,NA,2023,1,NA,71,190,WR
4686300,"Maceo Thornhill, Tennessee, WR",Maceo Thornhill,Tennessee,NA,2023,1,NA,74,183,WR
4686344,"Nicholas Malito, Louisville, WR",Nicholas Malito,Louisville,NA,2023,1,NA,73,190,WR
4686370,"Gabe Garber, Kansas, QB",Gabe Garber,Kansas,NA,2023,1,NA,71,190,QB
4686371,"Jack Codwell, Kansas, RB",Jack Codwell,Kansas,Big 12,2023,2,NA,72,222,RB
4686390,"Jackson Pace, Texas Tech, TE",Jackson Pace,Texas Tech,NA,2023,1,NA,74,215,TE
4686391,"Austin Brougham, Texas Tech, WR",Austin Brougham,Texas Tech,NA,2023,2,NA,74,195,WR
4686403,"Brontre' Griffin, Louisiana, RB",Brontre' Griffin,Louisiana,NA,2023,1,NA,69,213,RB
4686405,"Mike Martin Jr., Louisiana, RB",Mike Martin Jr.,Louisiana,NA,2023,1,NA,70,207,RB
4686406,"Dravyn Guilbeau, Louisiana, TE",Dravyn Guilbeau,Louisiana,NA,2023,1,NA,76,230,TE
4686408,"Joe Lombardi Jr., Louisiana, TE",Joe Lombardi Jr.,Louisiana,NA,2023,2,NA,75,215,TE
4686413,"Justin Howell, Georgia Southern, TE",Justin Howell,Georgia Southern,NA,2023,2,NA,71,185,TE
4686418,"Tony Dinkins-McCall, Georgia Southern, WR",Tony Dinkins-McCall,Georgia Southern,NA,2023,1,NA,68,165,WR
4686425,"Hayes Gibson, Iowa State, QB",Hayes Gibson,Iowa State,NA,2023,2,NA,73,190,QB
4686427,"Micheal Tweten, Iowa State, WR",Micheal Tweten,Iowa State,NA,2023,2,NA,71,185,WR
4686429,"Israel Taylor, Iowa State, TE",Israel Taylor,Iowa State,NA,2023,2,NA,76,260,TE
4686430,"Cale Anthony, Iowa State, RB",Cale Anthony,Iowa State,NA,2023,2,NA,73,215,RB
4686431,"Blaze Doxzon, Iowa State, RB",Blaze Doxzon,Iowa State,NA,2023,2,NA,69,205,RB
4686432,"Tyler Moen, Iowa State, RB",Tyler Moen,Iowa State,NA,2023,2,NA,71,205,RB
4686434,"Will Zahradnik, Iowa State, TE",Will Zahradnik,Iowa State,NA,2023,2,NA,78,235,TE
4686435,"Drew Iutzwig, Iowa State, TE",Drew Iutzwig,Iowa State,NA,2023,2,NA,78,265,TE
4686446,"DeShawn Hanika, Iowa State, TE",DeShawn Hanika,Iowa State,Big 12,2023,2,NA,78,245,TE
4686451,"Jashon Butler, Arizona, WR",Jashon Butler,Arizona,Pac-12,2023,2,NA,69,187,WR
4686455,"JC Coulter, Wyoming, QB",JC Coulter,Wyoming,NA,2023,1,NA,73,193,QB
4686458,"Chris Ndushabandi, Wyoming, WR",Chris Ndushabandi,Wyoming,NA,2023,1,NA,72,173,WR
4686481,"Cason Grant, Oklahoma, WR",Cason Grant,Oklahoma,NA,2023,1,NA,72,173,WR
4686482,"Kyre Richardson, Oklahoma, WR",Kyre Richardson,Oklahoma,NA,2023,1,NA,74,186,WR
4686493,"Jathan Washington, New Mexico, WR",Jathan Washington,New Mexico,NA,2023,1,NA,67,155,WR
4686494,"Braden Wingle, Fresno State, QB",Braden Wingle,Fresno State,NA,2023,1,NA,78,210,QB
4686495,"McKinley Lee III, Fresno State, RB",McKinley Lee III,Fresno State,NA,2023,1,NA,67,174,RB
4686498,"David Tate Jr, Fresno State, TE",David Tate Jr,Fresno State,NA,2023,1,NA,74,225,TE
4686509,"Reed Charpia, South Carolina, WR",Reed Charpia,South Carolina,NA,2023,1,NA,72,175,WR
4686518,"Dylan Carpenter, Middle Tennessee, QB",Dylan Carpenter,Middle Tennessee,NA,2023,1,NA,74,215,QB
4686520,"Kenneth Mangrum, Middle Tennessee, WR",Kenneth Mangrum,Middle Tennessee,NA,2023,1,NA,70,168,WR
4686542,"Darcell Benjamin, UTEP, WR",Darcell Benjamin,UTEP,NA,2023,1,NA,69,160,WR
4686551,"Austin Yankowy, UTEP, TE",Austin Yankowy,UTEP,NA,2023,1,NA,76,255,TE
4686559,"Caleb Osuofa, North Texas, RB",Caleb Osuofa,North Texas,NA,2023,2,NA,68,172,RB
4686638,"Caleb Chappelle, Rice, WR",Caleb Chappelle,Rice,NA,2023,1,NA,71,184,WR
4686639,"Ryan Wallace, Rice, WR",Ryan Wallace,Rice,NA,2023,1,NA,73,191,WR
4686640,"Michael Haack, Rice, WR",Michael Haack,Rice,NA,2023,2,NA,71,160,WR
4686745,"Matthew Ryan, Colorado, QB",Matthew Ryan,Colorado,NA,2023,1,NA,71,190,QB
4686750,"Michael Foor, Eastern Michigan, RB",Michael Foor,Eastern Michigan,NA,2023,2,NA,71,201,RB
4686756,"Lucas Luft, Eastern Michigan, TE",Lucas Luft,Eastern Michigan,NA,2023,1,NA,78,240,TE
4686789,"Wade Sheets, Ohio, WR",Wade Sheets,Ohio,NA,2023,2,NA,75,180,WR
4686791,"Nate Rieple, Ohio, RB",Nate Rieple,Ohio,NA,2023,1,NA,70,NA,RB
4686792,"Marlin Washington, Ohio, WR",Marlin Washington,Ohio,NA,2023,1,NA,72,180,WR
4686812,"Keion Battle, Illinois, WR",Keion Battle,Illinois,NA,2023,2,NA,73,190,WR
4686815,"Donavan Bieber, Northern Illinois, RB",Donavan Bieber,Northern Illinois,NA,2023,1,NA,71,180,RB
4686816,"Nazareth Bryant, Northern Illinois, RB",Nazareth Bryant,Northern Illinois,NA,2023,1,NA,70,185,RB
4686823,"Vondarious Gordon, Northern Illinois, RB",Vondarious Gordon,Northern Illinois,NA,2023,1,NA,71,207,RB
4686828,"Connor Leffler, Northern Illinois, WR",Connor Leffler,Northern Illinois,NA,2023,1,NA,71,175,WR
4686829,"Luke Mallette, Northern Illinois, TE",Luke Mallette,Northern Illinois,NA,2023,2,NA,76,231,TE
4686834,"Joe Sikma, Northern Illinois, WR",Joe Sikma,Northern Illinois,NA,2023,1,NA,70,175,WR
4686835,"Tom Vatter, Northern Illinois, QB",Tom Vatter,Northern Illinois,NA,2023,1,NA,74,200,QB
4686837,"Hayden Mikesell, Western Michigan, QB",Hayden Mikesell,Western Michigan,NA,2023,2,NA,76,205,QB
4686845,"Lucas Stradford, Western Michigan, WR",Lucas Stradford,Western Michigan,NA,2023,1,NA,68,170,WR
4686846,"Tarik Williams, Western Michigan, WR",Tarik Williams,Western Michigan,NA,2023,2,NA,74,190,WR
4686849,"Matt Greenwald, Boise State, WR",Matt Greenwald,Boise State,NA,2023,2,NA,72,192,WR
4686859,"Ethan Johnson, Akron, WR",Ethan Johnson,Akron,NA,2023,2,NA,73,190,WR
4686860,"Jalen Knight, Akron, WR",Jalen Knight,Akron,NA,2023,2,NA,74,200,WR
4686861,"Nolan Labuda, Akron, WR",Nolan Labuda,Akron,NA,2023,1,NA,68,160,WR
4686869,"Bryce Profitt, Akron, WR",Bryce Profitt,Akron,Mid-American,2023,2,NA,75,182,WR
4686872,"Marty Rehor, Akron, WR",Marty Rehor,Akron,NA,2023,1,NA,70,165,WR
4686874,"Jacob Shaffer, Akron, TE",Jacob Shaffer,Akron,NA,2023,2,NA,74,220,TE
4686875,"Nathan Simon, Akron, WR",Nathan Simon,Akron,NA,2023,1,NA,74,214,WR
4686877,"Jack White, Akron, TE",Jack White,Akron,NA,2023,1,NA,73,240,TE
4686878,"Jameel Williamson, Akron, WR",Jameel Williamson,Akron,NA,2023,2,NA,70,175,WR
4686892,"Jamison Heinz, Iowa, WR",Jamison Heinz,Iowa,NA,2023,2,NA,72,205,WR
4686893,"Jack Johnson, Iowa, WR",Jack Johnson,Iowa,NA,2023,2,NA,72,193,WR
4686894,"Isaiah Wagner, Iowa, WR",Isaiah Wagner,Iowa,NA,2023,1,NA,75,205,WR
4686899,"Andrew Wilson, Iowa, TE",Andrew Wilson,Iowa,NA,2023,1,NA,75,220,TE
4686912,"Dontay Demus Jr, Maryland, WR",Dontay Demus Jr,Maryland,NA,2023,1,NA,75,200,WR
4686921,"Cooper Jones, Utah State, RB",Cooper Jones,Utah State,NA,2023,2,NA,66,170,RB
4686923,"Bryan Lumsden, Utah State, RB",Bryan Lumsden,Utah State,NA,2023,1,NA,69,195,RB
4686924,"Wyatt Marx, Utah State, RB",Wyatt Marx,Utah State,NA,2023,1,NA,74,215,RB
4686930,"London Rockwood, Utah State, WR",London Rockwood,Utah State,NA,2023,1,NA,69,175,WR
4686931,"Tyrese Mack, Utah State, WR",Tyrese Mack,Utah State,NA,2023,1,NA,72,180,WR
4686932,"Garrett Walchli, Utah State, WR",Garrett Walchli,Utah State,NA,2023,2,NA,69,170,WR
4686937,"Blake Beecher, Colorado State, RB",Blake Beecher,Colorado State,NA,2023,2,NA,70,195,RB
4686941,"Kyrin Perry, Ball State, RB",Kyrin Perry,Ball State,NA,2023,2,NA,69,186,RB
4687001,"James Bessett, Miami (OH), WR",James Bessett,Miami (OH),NA,2023,2,NA,74,200,WR
4687009,"Deston Hawkins, San José State, RB",Deston Hawkins,San José State,NA,2023,1,NA,73,200,RB
4687016,"Salomon Navarro, San José State, TE",Salomon Navarro,San José State,NA,2023,1,NA,75,250,TE
4687018,"Lamar Housley, San José State, WR",Lamar Housley,San José State,NA,2023,1,NA,69,160,WR
4687189,"Josh Meredith, Washington State, WR",Josh Meredith,Washington State,NA,2024,1,NA,71,179,WR
4687457,"Lane Lunt, BYU, TE",Lane Lunt,BYU,NA,2023,2,NA,76,230,TE
4687458,"Kade Moore, BYU, WR",Kade Moore,BYU,NA,2023,2,NA,71,170,WR
4687459,"Joe Nelson, BYU, WR",Joe Nelson,BYU,NA,2023,1,NA,75,190,WR
4687460,"Hobbs Nyberg, BYU, WR",Hobbs Nyberg,BYU,FBS Independents,2023,2,NA,71,195,WR
4687482,"Jack Moses, Northwestern, WR",Jack Moses,Northwestern,NA,2023,2,NA,69,187,WR
4687490,"Pop Williams, Memphis, WR",Pop Williams,Memphis,NA,2023,1,NA,69,170,WR
4687494,"Braxton Crouse, Memphis, WR",Braxton Crouse,Memphis,NA,2023,2,NA,73,170,WR
4687508,"Diego Martinez, Memphis, WR",Diego Martinez,Memphis,NA,2023,2,NA,73,175,WR
4687514,"Teddy Richardson, Florida International, WR",Teddy Richardson,Florida International,NA,2023,2,NA,71,185,WR
4687574,"Kade Ashley, SMU, RB",Kade Ashley,SMU,NA,2023,1,NA,71,230,RB
4687575,"Chad Dines, SMU, WR",Chad Dines,SMU,NA,2023,1,NA,73,190,WR
4687576,"Devin Aglubat, SMU, WR",Devin Aglubat,SMU,NA,2023,1,NA,72,185,WR
4687579,"Peyton Hudson, SMU, WR",Peyton Hudson,SMU,NA,2023,1,NA,69,160,WR
4688825,"Landon Stevens, North Carolina, WR",Landon Stevens,North Carolina,NA,2023,2,NA,74,200,WR
4689084,"Flynn Driscoll, Auburn, TE",Flynn Driscoll,Auburn,NA,2023,2,NA,78,242,TE
4689268,"Zach Rangel, UT San Antonio, QB",Zach Rangel,UT San Antonio,NA,2023,2,NA,75,225,QB
4689272,"Jaren Randle, UT San Antonio, WR",Jaren Randle,UT San Antonio,NA,2023,2,NA,76,170,WR
4689273,"Kyle Eaves, UT San Antonio, WR",Kyle Eaves,UT San Antonio,NA,2023,2,NA,71,160,WR
4689280,"Jake Brandt, UT San Antonio, TE",Jake Brandt,UT San Antonio,NA,2023,2,NA,79,210,TE
4689337,"Trip Wilson, Mississippi State, WR",Trip Wilson,Mississippi State,NA,2023,2,NA,74,195,WR
4689343,"Haze Greer, Mississippi State, WR",Haze Greer,Mississippi State,NA,2023,1,NA,75,210,WR
4689350,"Bo Brooks, Mississippi State, WR",Bo Brooks,Mississippi State,NA,2023,2,NA,73,185,WR
4689545,"Josh Stupin, SMU, QB",Josh Stupin,SMU,NA,2023,2,NA,70,170,QB
4689553,"Carter Campbell, SMU, WR",Carter Campbell,SMU,NA,2023,2,NA,71,170,WR
4689554,"Gage Haskin, SMU, TE",Gage Haskin,SMU,NA,2023,2,NA,76,210,TE
4689562,"John Luke Roberts, SMU, TE",John Luke Roberts,SMU,NA,2023,1,NA,76,210,TE
4689564,"Orlando Jones, SMU, RB",Orlando Jones,SMU,NA,2023,2,NA,69,240,RB
4689565,"Alex Quirk, SMU, TE",Alex Quirk,SMU,NA,2023,2,NA,77,215,TE
4689577,"Daniel Moraga, Pittsburgh, TE",Daniel Moraga,Pittsburgh,NA,2023,1,NA,75,225,TE
4689578,"Luke DelGaudio, Pittsburgh, WR",Luke DelGaudio,Pittsburgh,NA,2023,2,NA,74,205,WR
4689579,"Jake McConnachie, Pittsburgh, WR",Jake McConnachie,Pittsburgh,NA,2023,2,NA,77,205,WR
4689585,"Trexler Ivey, Charlotte, QB",Trexler Ivey,Charlotte,NA,2023,2,NA,73,185,QB
4689589,"McKinley Nelson, Charlotte, RB",McKinley Nelson,Charlotte,NA,2023,2,NA,71,205,RB
4689591,"Chris Houston, Charlotte, WR",Chris Houston,Charlotte,Conference USA,2023,2,NA,69,180,WR
4689605,"Trey Hatcher, Liberty, TE",Trey Hatcher,Liberty,NA,2023,2,NA,74,260,TE
4689610,"Ed Ogle, Liberty, WR",Ed Ogle,Liberty,FBS Independents,2023,2,NA,69,180,WR
4689633,"Chase Ketterer, Notre Dame, QB",Chase Ketterer,Notre Dame,NA,2023,2,NA,71,194,QB
